"('map', 0.9853459000587463, (1177.23291015625, 324.3733825683594, 182.97695922851562, 181.56069946289062))","('dice', 0.9745464324951172, (644.3274536132812, 243.29019165039062, 67.7840576171875, 112.4931411743164))","('face', 0.8192430138587952, (470.9195251464844, 461.78466796875, 88.89405059814453, 102.99036407470703))","('key', 0.36637887358665466, (892.8439331054688, 266.3193359375, 88.24978637695312, 52.3931884765625))"
"('map', 0.9861146211624146, (1177.1763916015625, 323.8972473144531, 182.26358032226562, 182.58306884765625))","('dice', 0.9850575923919678, (643.6554565429688, 244.0897979736328, 67.7178955078125, 114.59989929199219))","('face', 0.8647053837776184, (471.739501953125, 463.05303955078125, 88.439453125, 103.04066467285156))","('key', 0.37425488233566284, (893.812255859375, 266.4134216308594, 89.68876647949219, 53.1468505859375))"
"('map', 0.9871430397033691, (1176.830078125, 324.0836181640625, 183.06631469726562, 181.33921813964844))","('dice', 0.9835584759712219, (643.1376953125, 244.6265411376953, 67.48683166503906, 113.05756378173828))","('face', 0.8972868919372559, (470.9696960449219, 463.5429992675781, 88.89405059814453, 103.53238677978516))","('key', 0.5736095905303955, (893.5446166992188, 266.51513671875, 91.42424011230469, 52.182559967041016))"
"('map', 0.9872366786003113, (1176.5787353515625, 324.883544921875, 181.77476501464844, 180.94119262695312))","('dice', 0.9766597151756287, (642.8001708984375, 244.4861602783203, 68.48268127441406, 115.25928497314453))","('face', 0.8098019361495972, (470.2126770019531, 463.5116271972656, 89.0787124633789, 103.98836517333984))","('key', 0.6305344700813293, (892.5448608398438, 266.77703857421875, 91.21243286132812, 50.91156005859375))"
"('map', 0.9926838874816895, (1176.6427001953125, 324.7379150390625, 179.92037963867188, 180.45591735839844))","('dice', 0.9715356230735779, (642.975341796875, 244.645263671875, 67.2237319946289, 115.85173034667969))","('face', 0.7818930745124817, (470.2721862792969, 464.3265686035156, 89.38369750976562, 103.5639877319336))","('key', 0.5601789355278015, (892.8157958984375, 266.770751953125, 90.09477233886719, 52.144351959228516))"
"('map', 0.9951527118682861, (1175.986572265625, 322.96630859375, 182.57534790039062, 181.38348388671875))","('dice', 0.9740798473358154, (642.557861328125, 244.63404846191406, 66.0201416015625, 116.94580078125))","('face', 0.6883466839790344, (470.99627685546875, 464.5929870605469, 90.41525268554688, 103.73480224609375))","('key', 0.45756644010543823, (891.66259765625, 267.3473815917969, 89.64498901367188, 50.275447845458984))"
"('map', 0.9957513809204102, (1176.057861328125, 323.2435302734375, 183.42420959472656, 179.22653198242188))","('dice', 0.9678161144256592, (641.9630126953125, 245.29876708984375, 64.5853271484375, 119.52926635742188))","('face', 0.7683075070381165, (469.52703857421875, 465.1326904296875, 89.974853515625, 102.60137176513672))","('key', 0.4209330976009369, (890.9771118164062, 267.3687744140625, 88.99079895019531, 50.174285888671875))"
"('map', 0.9954781532287598, (1175.6065673828125, 322.29583740234375, 183.468994140625, 183.07406616210938))","('dice', 0.9598072171211243, (642.0648803710938, 245.72291564941406, 65.09187316894531, 116.78888702392578))","('face', 0.6950444579124451, (469.05133056640625, 466.1949157714844, 90.4262924194336, 103.38082885742188))","('key', 0.4065336585044861, (891.2026977539062, 267.7290344238281, 90.70169067382812, 50.4937858581543))"
"('map', 0.9956169128417969, (1175.3736572265625, 321.4100646972656, 184.953125, 182.226806640625))","('dice', 0.9029988050460815, (642.0189819335938, 246.6343994140625, 65.25098419189453, 116.23420715332031))","('face', 0.6574563980102539, (469.7241516113281, 467.2101745605469, 91.29138946533203, 104.60584259033203))","('key', 0.3375453054904938, (890.994140625, 268.3447265625, 89.7983169555664, 48.78815460205078))"
"('map', 0.9964456558227539, (1175.5078125, 320.2743225097656, 183.64825439453125, 180.49998474121094))","('dice', 0.8796334266662598, (636.6815795898438, 246.96728515625, 62.537139892578125, 121.94629669189453))","('face', 0.7423607707023621, (468.42596435546875, 467.14300537109375, 88.2130355834961, 104.625))","('key', 0.37984582781791687, (889.7976684570312, 267.0485534667969, 87.43484497070312, 49.865936279296875))"
"('map', 0.9968898296356201, (1175.8936767578125, 319.4355773925781, 186.08543395996094, 183.07406616210938))","('dice', 0.960538923740387, (635.922607421875, 246.86795043945312, 58.834327697753906, 121.02684783935547))","('face', 0.7482935190200806, (468.1061096191406, 467.0528564453125, 86.0014419555664, 100.07179260253906))","('key', 0.4732929766178131, (889.044189453125, 266.229736328125, 91.65889739990234, 50.77191925048828))"
"('map', 0.9979883432388306, (1175.5408935546875, 317.0309753417969, 184.09715270996094, 185.00611877441406))","('dice', 0.9529839158058167, (634.2333374023438, 246.7995147705078, 61.118309020996094, 120.70226287841797))","('face', 0.7949777841567993, (467.5842590332031, 466.48199462890625, 86.52796936035156, 100.01683807373047))","('key', 0.5807211399078369, (882.606201171875, 263.6463928222656, 85.31043243408203, 50.78122329711914))"
"('map', 0.9983792304992676, (1175.294189453125, 315.33551025390625, 184.05221557617188, 184.91580200195312))","('dice', 0.9368839859962463, (632.77978515625, 246.64817810058594, 64.1766586303711, 118.59907531738281))","('face', 0.7570308446884155, (465.91876220703125, 466.1687316894531, 86.25377655029297, 100.72748565673828))","('key', 0.7001333832740784, (881.2944946289062, 263.61431884765625, 82.19009399414062, 50.00308609008789))"
"('map', 0.9990603923797607, (1175.248291015625, 315.0525817871094, 184.7725830078125, 184.06002807617188))","('dice', 0.9477407932281494, (630.1595458984375, 246.615966796875, 62.02018356323242, 116.60369110107422))","('key', 0.8237920999526978, (880.1465454101562, 263.5252990722656, 87.92182922363281, 50.06415939331055))","('face', 0.7598916292190552, (464.6246337890625, 467.4541015625, 87.67626953125, 105.21414184570312))"
"('map', 0.9990228414535522, (1173.6058349609375, 314.1349792480469, 184.99826049804688, 185.3225555419922))","('dice', 0.9385405778884888, (629.1549072265625, 246.5787353515625, 63.77057647705078, 120.3785400390625))","('key', 0.8647658228874207, (877.6830444335938, 265.0189514160156, 89.16477966308594, 49.68668746948242))","('face', 0.6882924437522888, (462.6080017089844, 473.78887939453125, 93.79917907714844, 115.10462951660156))"
"('map', 0.9994088411331177, (1172.7705078125, 313.69110107421875, 187.91156005859375, 181.02955627441406))","('dice', 0.9624699354171753, (627.1929321289062, 251.36398315429688, 68.90194702148438, 120.34915161132812))","('key', 0.8876634836196899, (875.0125122070312, 263.6172790527344, 86.47950744628906, 48.5090446472168))","('face', 0.799936056137085, (463.1628723144531, 474.6134033203125, 92.42390441894531, 111.90422058105469))"
"('map', 0.9993507862091064, (1172.176025390625, 313.961669921875, 191.85183715820312, 180.01589965820312))","('dice', 0.9716907143592834, (626.6109619140625, 251.89236450195312, 65.57036590576172, 120.99729919433594))","('face', 0.8735417723655701, (461.2900390625, 474.7180480957031, 92.92166137695312, 114.5859146118164))","('key', 0.8343897461891174, (873.9073486328125, 264.1146545410156, 90.1607894897461, 50.174285888671875))"
"('map', 0.9993982911109924, (1171.5980224609375, 314.057373046875, 190.54483032226562, 180.23577880859375))","('dice', 0.9732108116149902, (625.9343872070312, 252.01217651367188, 65.34663391113281, 123.89691925048828))","('face', 0.8898133635520935, (461.1000061035156, 475.3326721191406, 94.08587646484375, 118.30987548828125))","('key', 0.7601412534713745, (872.9540405273438, 265.8393859863281, 92.72802734375, 52.0172004699707))"
"('map', 0.9996128678321838, (1171.2073974609375, 313.99761962890625, 191.43075561523438, 183.56639099121094))","('dice', 0.9740795493125916, (625.4636840820312, 251.77720642089844, 66.0201416015625, 124.1391372680664))","('face', 0.9042190313339233, (461.9247741699219, 475.42266845703125, 94.08587646484375, 116.93153381347656))","('key', 0.7085921168327332, (872.2734985351562, 266.44842529296875, 95.43824005126953, 52.182559967041016))"
"('map', 0.9996365904808044, (1172.042724609375, 313.53387451171875, 192.2269287109375, 185.6848602294922))","('dice', 0.9792172908782959, (625.855712890625, 252.5660858154297, 65.79487609863281, 121.41157531738281))","('face', 0.8928488492965698, (460.78314208984375, 475.21844482421875, 93.53619384765625, 113.99994659423828))","('key', 0.6617974042892456, (874.0593872070312, 266.9988708496094, 97.57038879394531, 52.21441650390625))"
"('map', 0.9994292259216309, (1172.8636474609375, 314.69091796875, 189.75563049316406, 185.8662872314453))","('dice', 0.9857068061828613, (626.7438354492188, 252.4282684326172, 66.66802978515625, 117.7767333984375))","('face', 0.8786467909812927, (462.0527648925781, 475.3699951171875, 93.19428253173828, 111.67222595214844))","('key', 0.6258694529533386, (876.80712890625, 267.4784851074219, 95.33345031738281, 52.6110954284668))"
"('map', 0.9987666010856628, (1174.4453125, 315.86529541015625, 183.96238708496094, 185.18687438964844))","('dice', 0.9844139814376831, (628.6683959960938, 252.12661743164062, 66.2785415649414, 118.07904052734375))","('face', 0.8882859945297241, (462.1069030761719, 475.17486572265625, 92.34496307373047, 107.26311492919922))","('key', 0.7977424263954163, (877.6417236328125, 267.432861328125, 94.406982421875, 51.392356872558594))"
"('map', 0.9989767074584961, (1174.341796875, 315.6954345703125, 185.45046997070312, 183.2082061767578))","('dice', 0.976864755153656, (628.5401000976562, 251.7681884765625, 68.90194702148438, 121.41157531738281))","('key', 0.8716119527816772, (878.45458984375, 266.14630126953125, 88.67633056640625, 51.53056335449219))","('face', 0.8304857611656189, (462.4270324707031, 474.99346923828125, 92.06358337402344, 106.54537963867188))"
"('map', 0.9987751841545105, (1173.15283203125, 314.3608093261719, 189.94102478027344, 186.50265502929688))","('dice', 0.972518265247345, (627.9014282226562, 251.92071533203125, 68.1158447265625, 119.0487289428711))","('key', 0.8495467901229858, (878.0398559570312, 266.1976623535156, 89.59029388427734, 50.03971862792969))","('face', 0.8121646046638489, (462.5418701171875, 474.7912902832031, 92.35623168945312, 111.37273406982422))"
"('map', 0.9995467662811279, (1171.9248046875, 314.60870361328125, 188.00335693359375, 182.761474609375))","('dice', 0.9764717221260071, (626.5633544921875, 251.99754333496094, 69.22230529785156, 119.58763885498047))","('face', 0.8628374934196472, (461.3910217285156, 474.7412109375, 93.00109100341797, 117.18875122070312))","('key', 0.8018531799316406, (875.927001953125, 265.280029296875, 90.44739532470703, 51.098350524902344))"
"('map', 0.9996074438095093, (1171.9078369140625, 313.7574157714844, 191.80502319335938, 182.226806640625))","('dice', 0.9563156366348267, (624.8051147460938, 251.41845703125, 67.42095947265625, 122.12506103515625))","('face', 0.8958172798156738, (460.41400146484375, 474.4638977050781, 93.3650894165039, 117.70487213134766))","('key', 0.7716037631034851, (872.7120361328125, 265.38861083984375, 93.38687896728516, 51.706993103027344))"
"('map', 0.9997251033782959, (1170.9609375, 314.9305419921875, 192.4617156982422, 184.73532104492188))","('dice', 0.9553338289260864, (624.3030395507812, 247.06283569335938, 62.080780029296875, 122.9027328491211))","('face', 0.8769475817680359, (458.2781982421875, 474.6425476074219, 94.85853576660156, 120.93824005126953))","('key', 0.7075604796409607, (871.6870727539062, 266.3033447265625, 93.92420959472656, 51.82072830200195))"
"('map', 0.9996528029441833, (1170.1710205078125, 315.5930480957031, 190.73101806640625, 186.04788208007812))","('dice', 0.9640441536903381, (624.0303955078125, 251.60646057128906, 66.1815185546875, 122.57311248779297))","('face', 0.8282602429389954, (457.0702819824219, 474.3043212890625, 95.18330383300781, 115.40007019042969))","('key', 0.6682741045951843, (870.927734375, 266.71417236328125, 95.99908447265625, 53.07553482055664))"
"('map', 0.9995221495628357, (1169.9132080078125, 316.21868896484375, 187.95745849609375, 183.56639099121094))","('dice', 0.9606877565383911, (624.0882568359375, 251.50254821777344, 65.82701110839844, 121.47087097167969))","('face', 0.8049275279045105, (457.0507507324219, 474.7979736328125, 92.64982604980469, 113.59709167480469))","('key', 0.7601368427276611, (870.0888061523438, 266.7676086425781, 95.6131591796875, 51.58720397949219))"
"('map', 0.9994105100631714, (1170.3465576171875, 316.90643310546875, 187.544921875, 184.329833984375))","('dice', 0.9681866765022278, (624.3812866210938, 251.57272338867188, 65.44242858886719, 121.53020477294922))","('face', 0.7999119162559509, (455.1810302734375, 473.9173278808594, 96.41116333007812, 120.14366149902344))","('key', 0.7049164175987244, (869.7008056640625, 267.2891540527344, 95.22876739501953, 52.21441650390625))"
"('map', 0.9996574521064758, (1170.924072265625, 316.3854064941406, 185.7223358154297, 182.761474609375))","('dice', 0.9606379866600037, (620.9486083984375, 246.9304656982422, 62.72062301635742, 119.5146713256836))","('key', 0.7297548651695251, (869.9776611328125, 266.4325256347656, 94.19978332519531, 50.37989044189453))","('face', 0.7207879424095154, (456.6679382324219, 473.521484375, 97.6667709350586, 119.39801788330078))"
"('map', 0.9996501207351685, (1170.0428466796875, 315.70111083984375, 187.04193115234375, 181.782470703125))","('dice', 0.971653401851654, (621.3773193359375, 246.370361328125, 64.14533233642578, 118.54118347167969))","('face', 0.8049810528755188, (457.08984375, 467.39666748046875, 89.635009765625, 104.7911605834961))","('key', 0.7613972425460815, (870.8196411132812, 265.1116638183594, 93.35267639160156, 50.72236251831055))"
"('map', 0.9996941685676575, (1170.38525390625, 315.63861083984375, 186.9049835205078, 183.65603637695312))","('dice', 0.9831721186637878, (622.4497680664062, 245.49546813964844, 63.95767593383789, 118.9470443725586))","('face', 0.8453983068466187, (457.4697570800781, 466.7137145996094, 88.85064697265625, 106.27259826660156))","('key', 0.8047952651977539, (870.8300170898438, 264.6914978027344, 91.14566040039062, 49.31205749511719))"
"('map', 0.9996500611305237, (1169.64013671875, 316.737548828125, 189.75563049316406, 184.4648895263672))","('dice', 0.9799291491508484, (622.8938598632812, 245.7556915283203, 62.171783447265625, 118.90349578857422))","('face', 0.7898393869400024, (458.4480285644531, 467.170654296875, 88.79644775390625, 103.84248352050781))","('key', 0.7176925539970398, (871.96484375, 264.6014099121094, 92.95469665527344, 51.41118240356445))"
"('map', 0.9995408654212952, (1171.5980224609375, 317.0147705078125, 187.36184692382812, 186.41162109375))","('dice', 0.9815660119056702, (622.6257934570312, 246.20077514648438, 61.53753662109375, 121.11552429199219))","('key', 0.6815059781074524, (870.7164306640625, 265.7142028808594, 93.0455093383789, 52.1125373840332))","('face', 0.6214860081672668, (457.37548828125, 467.22833251953125, 89.67878723144531, 104.14716339111328))"
