"('dice', 0.9378608465194702, (680.4228515625, 61.19893264770508, 93.49053192138672, 138.9274444580078))","('key', 0.7792075276374817, (1045.37158203125, 97.81117248535156, 137.14501953125, 80.49342346191406))","('face', 0.7300781011581421, (22.496957778930664, 351.7173156738281, 43.700618743896484, 209.4733123779297))","('face', 0.4217837154865265, (1260.4267578125, 149.40309143066406, 33.79359817504883, 102.7187271118164))"
"('dice', 0.9583590030670166, (680.25927734375, 61.88092041015625, 93.9596176147461, 141.9791717529297))","('key', 0.7763615250587463, (1044.8123779296875, 97.47236633300781, 135.9117431640625, 80.73944091796875))","('face', 0.7269963622093201, (22.05478858947754, 352.0423278808594, 43.6153450012207, 211.322509765625))","('face', 0.4920186698436737, (1260.828369140625, 149.7882843017578, 35.62350845336914, 99.70433807373047))"
"('dice', 0.9486877918243408, (680.87255859375, 61.42639923095703, 94.08587646484375, 138.99530029296875))","('key', 0.8340203166007996, (1044.6798095703125, 97.99530792236328, 135.71279907226562, 79.5265121459961))","('face', 0.7681974172592163, (22.258563995361328, 352.07275390625, 44.10792922973633, 208.8605194091797))","('face', 0.36301642656326294, (1262.5594482421875, 156.73355102539062, 30.799484252929688, 107.70087432861328))"
"('dice', 0.948697566986084, (680.5072631835938, 61.20791244506836, 92.07481384277344, 141.84059143066406))","('face', 0.8236955404281616, (22.55960464477539, 352.4135437011719, 45.552528381347656, 201.25189208984375))","('key', 0.8150941729545593, (1045.0556640625, 97.90118408203125, 135.77908325195312, 78.67680358886719))","('face', 0.4591341018676758, (1263.01318359375, 154.89442443847656, 31.66873550415039, 103.82809448242188))"
"('dice', 0.9422591328620911, (680.09326171875, 61.698219299316406, 92.176025390625, 140.53076171875))","('key', 0.748268187046051, (1045.1319580078125, 97.60014343261719, 132.66615295410156, 78.39877319335938))","('face', 0.7331810593605042, (22.216888427734375, 353.56695556640625, 45.84259796142578, 198.22853088378906))","('face', 0.4244768023490906, (1265.697265625, 156.2327423095703, 31.545272827148438, 101.67083740234375))"
"('dice', 0.9387616515159607, (680.722412109375, 61.523834228515625, 93.69618225097656, 140.25656127929688))","('key', 0.7098000049591064, (1045.7200927734375, 97.59046173095703, 132.50430297851562, 74.00028991699219))","('face', 0.6883756518363953, (23.927804946899414, 371.9592590332031, 51.291160583496094, 165.3837127685547))","('face', 0.30241575837135315, (1267.8072509765625, 152.1280059814453, 24.91783332824707, 105.6693344116211))"
"('dice', 0.9369435906410217, (680.7293090820312, 61.25294876098633, 92.93299865722656, 138.5548553466797))","('face', 0.7482696771621704, (23.598052978515625, 372.4282531738281, 51.066253662109375, 165.14161682128906))","('key', 0.4700472950935364, (1046.4197998046875, 96.34941864013672, 126.76876068115234, 76.51725769042969))"
"('dice', 0.9463671445846558, (680.7772827148438, 60.93002700805664, 91.33598327636719, 138.85963439941406))","('face', 0.7081285119056702, (22.98164176940918, 373.7471618652344, 51.89576721191406, 165.6261444091797))"
"('dice', 0.9378560781478882, (680.4721069335938, 61.19445037841797, 92.64982604980469, 138.25074768066406))","('face', 0.6396405100822449, (21.275943756103516, 374.1700439453125, 50.96661376953125, 180.48912048339844))"
"('dice', 0.9516550302505493, (680.6396484375, 61.01277160644531, 93.73050689697266, 138.85963439941406))","('face', 0.6140794157981873, (23.152982711791992, 375.8602600097656, 50.200958251953125, 183.68983459472656))"
"('dice', 0.9479255080223083, (680.7086791992188, 61.114166259765625, 93.91375732421875, 139.16506958007812))","('face', 0.6214579343795776, (22.316631317138672, 375.6829528808594, 49.73737716674805, 178.03831481933594))"
"('dice', 0.943107008934021, (680.6118774414062, 61.266510009765625, 92.45774841308594, 140.7367706298828))","('face', 0.6917262673377991, (22.474592208862305, 376.2014465332031, 49.08596420288086, 179.43467712402344))"
"('dice', 0.9471648335456848, (681.0739135742188, 60.904083251953125, 88.52586364746094, 138.6902313232422))","('face', 0.6468123197555542, (22.406021118164062, 375.9627380371094, 49.37442398071289, 179.87327575683594))","('face', 0.3753397464752197, (1272.1109619140625, 152.6363983154297, 12.494926452636719, 83.55723571777344))"
"('dice', 0.9509368538856506, (681.1533203125, 61.163124084472656, 89.86508178710938, 140.7367706298828))","('face', 0.6917173862457275, (23.23309326171875, 376.09625244140625, 50.56998825073242, 175.79234313964844))","('face', 0.3644007742404938, (1271.8421630859375, 152.9563446044922, 12.916760444641113, 84.45966339111328))"
"('dice', 0.9502020478248596, (680.7430419921875, 61.750728607177734, 89.81024932861328, 140.3593292236328))","('face', 0.678231418132782, (23.088619232177734, 377.0750427246094, 49.664573669433594, 180.0490264892578))"
"('dice', 0.9471536874771118, (680.158447265625, 61.660221099853516, 93.41068267822266, 140.8398895263672))","('face', 0.7240031957626343, (24.01263427734375, 378.28802490234375, 48.63268280029297, 183.77955627441406))"
"('dice', 0.9523581266403198, (680.4932250976562, 61.56125259399414, 92.27734375, 140.90867614746094))","('face', 0.7080938816070557, (22.571542739868164, 377.5376892089844, 49.470947265625, 179.7854766845703))","('key', 0.37509700655937195, (1050.7579345703125, 97.75812530517578, 138.01834106445312, 83.69991302490234))"
"('dice', 0.9431053400039673, (680.55615234375, 61.62239074707031, 93.05786895751953, 140.01707458496094))","('face', 0.6287471055984497, (22.649147033691406, 377.8743591308594, 49.980831146240234, 179.6977081298828))","('key', 0.2517547309398651, (1049.04736328125, 97.66462707519531, 137.24551391601562, 83.61821746826172))"
"('dice', 0.9530723690986633, (680.40869140625, 61.02591323852539, 92.80829620361328, 141.46017456054688))","('face', 0.6849768161773682, (22.118709564208984, 377.78759765625, 49.470947265625, 180.93031311035156))"
"('dice', 0.9589728116989136, (680.7567749023438, 60.92136764526367, 90.00779724121094, 143.0228729248047))","('face', 0.7271031141281128, (22.519330978393555, 377.54083251953125, 49.326229095458984, 183.15248107910156))"
"('dice', 0.9551319479942322, (680.027587890625, 61.51917266845703, 92.68375396728516, 139.94871520996094))","('face', 0.6177619695663452, (20.94182586669922, 377.6473388671875, 49.2540283203125, 182.7951202392578))"
"('dice', 0.9486957788467407, (679.90283203125, 61.7125129699707, 94.06289672851562, 140.87428283691406))","('face', 0.6503775715827942, (21.603923797607422, 377.4054870605469, 49.229984283447266, 178.12525939941406))"
"('dice', 0.9463637471199036, (679.9837646484375, 62.26729965209961, 91.60395812988281, 143.75804138183594))","('face', 0.7423261404037476, (21.555097579956055, 376.99017333984375, 48.34856033325195, 182.5275421142578))","('key', 0.29504749178886414, (1048.308837890625, 97.4137191772461, 137.16177368164062, 84.31520080566406))"
"('dice', 0.9487013816833496, (680.1005859375, 62.03266143798828, 90.79129028320312, 143.12765502929688))","('face', 0.6983261108398438, (21.287742614746094, 377.6129150390625, 48.41943359375, 181.37258911132812))","('key', 0.29939645528793335, (1048.36376953125, 96.5943374633789, 138.237548828125, 83.46015167236328))"
"('dice', 0.9471530318260193, (680.3377685546875, 62.20184326171875, 90.51464080810547, 142.6741180419922))","('face', 0.6066228747367859, (21.11534309387207, 377.8434143066406, 48.77537155151367, 182.4384307861328))","('key', 0.25358620285987854, (1047.11767578125, 97.21527862548828, 135.41493225097656, 84.6658706665039))"
"('dice', 0.9479362368583679, (680.98046875, 61.55656433105469, 86.14854431152344, 142.9879608154297))","('key', 0.36819714307785034, (1049.948974609375, 95.82868957519531, 137.6313934326172, 83.66416931152344))","('face', 0.29658743739128113, (22.271961212158203, 378.54400634765625, 49.350318908691406, 184.40878295898438))"
"('dice', 0.9501996636390686, (680.6049194335938, 61.77470016479492, 90.41525268554688, 142.50006103515625))","('key', 0.41607072949409485, (1049.1553955078125, 95.61900329589844, 136.5103302001953, 85.36116790771484))","('face', 0.3601944148540497, (21.580245971679688, 378.6007995605469, 46.42829513549805, 195.53683471679688))"
"('dice', 0.9447601437568665, (680.653564453125, 61.876060485839844, 87.52655792236328, 145.59471130371094))","('face', 0.4044284522533417, (21.759431838989258, 378.7728576660156, 47.320899963378906, 194.20469665527344))","('key', 0.36271631717681885, (1048.8582763671875, 95.7522964477539, 135.59689331054688, 85.59071350097656))"
"('dice', 0.9439530968666077, (680.500244140625, 61.5753173828125, 85.207275390625, 147.23902893066406))","('key', 0.4557570517063141, (1047.8297119140625, 96.09822845458984, 134.96934509277344, 86.09895324707031))","('face', 0.3619895875453949, (22.364295959472656, 376.9259948730469, 47.22856521606445, 189.79859924316406))"
"('dice', 0.9516681432723999, (680.715576171875, 61.44487380981445, 86.27483367919922, 144.74412536621094))","('face', 0.5048010349273682, (23.040733337402344, 377.82171630859375, 47.692039489746094, 189.89129638671875))","('key', 0.43709641695022583, (1048.6400146484375, 95.56875610351562, 131.26467895507812, 86.38847351074219))"
"('dice', 0.9414196014404297, (680.7841796875, 61.468021392822266, 86.31697845458984, 143.8984832763672))","('face', 0.49112939834594727, (22.301740646362305, 377.4873962402344, 46.044498443603516, 195.15530395507812))","('key', 0.4232279360294342, (1048.1397705078125, 96.36481475830078, 132.3426513671875, 86.31995391845703))"
"('dice', 0.9396679997444153, (680.625732421875, 61.33921813964844, 86.42240905761719, 144.07424926757812))","('face', 0.6214540004730225, (22.35982894897461, 377.79376220703125, 47.92548370361328, 193.63658142089844))","('key', 0.36934444308280945, (1045.089599609375, 95.2106704711914, 129.1507568359375, 85.45500183105469))"
"('dice', 0.9447700381278992, (680.3661499023438, 61.5518798828125, 86.25377655029297, 145.66583251953125))","('face', 0.5991597771644592, (21.979019165039062, 377.4023132324219, 47.66876220703125, 193.5420379638672))","('key', 0.37154778838157654, (1044.9378662109375, 95.39988708496094, 129.4822540283203, 86.16204071044922))"
"('dice', 0.9447640180587769, (680.39453125, 61.123043060302734, 88.51506042480469, 144.07424926757812))","('face', 0.6360357999801636, (21.321674346923828, 377.18670654296875, 46.701133728027344, 189.05865478515625))","('key', 0.414203017950058, (1046.08447265625, 95.09512329101562, 129.35586547851562, 85.89949035644531))"
"('dice', 0.9455795884132385, (680.1005859375, 61.85667037963867, 89.16574096679688, 142.152587890625))","('face', 0.7393301725387573, (21.426494598388672, 376.8020324707031, 48.25422286987305, 189.4282684326172))","('key', 0.5005927681922913, (1046.0128173828125, 95.50685119628906, 128.45892333984375, 87.30548858642578))"
"('dice', 0.9551234245300293, (680.8521728515625, 61.50518798828125, 89.37278747558594, 142.60447692871094))","('face', 0.7819223999977112, (21.660173416137695, 377.6879577636719, 48.96627426147461, 185.58306884765625))","('key', 0.5131072998046875, (1045.9859619140625, 95.56792449951172, 129.92556762695312, 86.647216796875))"
"('dice', 0.9431053400039673, (679.1341552734375, 62.03266143798828, 92.2322998046875, 138.41961669921875))","('face', 0.7765432000160217, (21.555097579956055, 376.5575256347656, 48.894596099853516, 184.22879028320312))","('key', 0.4466870129108429, (1046.990234375, 96.820556640625, 129.43484497070312, 87.07665252685547))"
"('dice', 0.9494488835334778, (679.3054809570312, 61.876060485839844, 92.06358337402344, 137.9473114013672))","('face', 0.7710736989974976, (21.249401092529297, 375.81390380859375, 49.03805160522461, 185.85513305664062))","('key', 0.3961245119571686, (1045.7994384765625, 96.53923797607422, 127.50594329833984, 88.48030090332031))"
"('dice', 0.9471535682678223, (678.5662841796875, 62.65827941894531, 91.81666564941406, 138.48721313476562))","('face', 0.784583330154419, (20.974143981933594, 377.4716491699219, 49.10993957519531, 182.88438415527344))","('key', 0.32953932881355286, (1044.9630126953125, 97.26595306396484, 126.84616088867188, 84.95574951171875))"
"('dice', 0.9471530318260193, (678.9765014648438, 62.784671783447266, 92.32241821289062, 139.53932189941406))","('face', 0.7081298232078552, (21.59356117248535, 377.15484619140625, 49.326229095458984, 178.5606689453125))"
"('dice', 0.943938672542572, (678.0517578125, 62.59040069580078, 92.63851165771484, 138.89353942871094))","('face', 0.7738308310508728, (22.423904418945312, 377.5879211425781, 49.78597640991211, 184.4988555908203))"
"('dice', 0.9455716013908386, (678.4680786132812, 62.24711227416992, 92.69507598876953, 136.8403778076172))","('face', 0.7363275289535522, (21.404338836669922, 376.8359069824219, 50.15195846557617, 179.17202758789062))"
"('dice', 0.9577351808547974, (678.1444091796875, 62.30271530151367, 92.9783935546875, 141.49472045898438))","('face', 0.7598670125007629, (21.79500961303711, 377.4180908203125, 50.2745475769043, 177.77769470214844))","('key', 0.33791300654411316, (1046.093505859375, 97.86249542236328, 132.21347045898438, 83.8635482788086))"
"('dice', 0.9630759358406067, (677.8735961914062, 61.98344039916992, 92.06358337402344, 140.29080200195312))","('face', 0.727120041847229, (21.60540008544922, 376.9581298828125, 49.302146911621094, 175.62074279785156))","('key', 0.2977411448955536, (1045.667236328125, 98.4718246459961, 133.26670837402344, 86.21463775634766))","('face', 0.2736290693283081, (1220.9168701171875, 156.90577697753906, 49.28958511352539, 69.82611083984375))"
"('dice', 0.9564549922943115, (677.890625, 61.6887092590332, 92.69507598876953, 141.25311279296875))","('face', 0.7482726573944092, (21.080020904541016, 377.3548889160156, 49.64033126831055, 185.4019317626953))","('key', 0.3867080509662628, (1046.603515625, 97.85829162597656, 132.26190185546875, 86.07793426513672))"
"('dice', 0.9577414393424988, (677.890625, 62.12685012817383, 90.89109802246094, 139.84625244140625))","('face', 0.8169213533401489, (22.118709564208984, 377.28839111328125, 48.870731353759766, 186.85604858398438))","('key', 0.4270966947078705, (1045.380126953125, 97.68231964111328, 131.16856384277344, 86.22516632080078))"
"('dice', 0.957102358341217, (677.8223266601562, 61.900367736816406, 89.59125518798828, 140.25656127929688))","('face', 0.7710816860198975, (22.249631881713867, 377.1037902832031, 48.823028564453125, 185.76438903808594))","('key', 0.37048113346099854, (1045.1064453125, 98.62350463867188, 131.07252502441406, 86.88552856445312))","('face', 0.3363942801952362, (1210.8466796875, 159.4783477783203, 56.112098693847656, 73.91329956054688))"
"('dice', 0.9557989239692688, (678.2696533203125, 62.067256927490234, 91.6598892211914, 137.98098754882812))","('face', 0.7872037887573242, (20.883087158203125, 377.8651123046875, 48.870731353759766, 187.58738708496094))","('face', 0.33814045786857605, (1207.483154296875, 159.93702697753906, 57.23278045654297, 74.38397216796875))","('face', 0.2635171115398407, (1205.2271728515625, 172.18641662597656, 75.71094512939453, 126.61846923828125))"
"('dice', 0.9479273557662964, (679.1967163085938, 62.05241394042969, 90.39318084716797, 138.79183959960938))","('face', 0.7872050404548645, (21.244979858398438, 377.7191467285156, 49.326229095458984, 184.85955810546875))","('face', 0.43104997277259827, (1201.6243896484375, 160.90574645996094, 76.47259521484375, 98.5654296875))"
"('dice', 0.9516543745994568, (679.33642578125, 61.698219299316406, 90.66946411132812, 136.90721130371094))","('face', 0.7655222415924072, (21.360044479370117, 378.105224609375, 49.10993957519531, 181.5498046875))","('face', 0.4406541883945465, (1200.2445068359375, 160.9223175048828, 75.19515228271484, 97.95671081542969))"
"('dice', 0.9341223239898682, (679.2511596679688, 62.206871032714844, 92.84228515625, 135.0481719970703))","('face', 0.7453143000602722, (21.317245483398438, 376.9581298828125, 49.03805160522461, 180.22494506835938))","('face', 0.4774963855743408, (1199.634033203125, 160.93060302734375, 77.20420837402344, 98.58950805664062))"
"('dice', 0.9360236525535583, (678.2030029296875, 62.4250602722168, 92.58198547363281, 134.65310668945312))","('face', 0.6748565435409546, (1198.4990234375, 159.3670654296875, 77.60104370117188, 95.14738464355469))","('face', 0.6679360866546631, (21.133007049560547, 376.91156005859375, 48.77537155151367, 176.2220458984375))","('key', 0.276731014251709, (1045.746337890625, 98.13715362548828, 135.9117431640625, 83.96086120605469))"
"('dice', 0.9570739269256592, (679.7393188476562, 61.6507453918457, 89.0787124633789, 141.84059143066406))","('face', 0.6679244637489319, (21.64388656616211, 377.7315979003906, 49.64033126831055, 176.5665740966797))","('face', 0.6360743045806885, (1199.6676025390625, 159.60435485839844, 79.36376190185547, 92.05692291259766))"
